account_id,count_recent,count_previous,activity_ratio,recency,mean_amount,tenure
2815,-1.0829577881739845,-0.05567686747407476,-0.6128337578319728,-0.23285301395847308,-0.09825097167582872,0.07438570219066543
3515,-1.0840425737408421,-0.7811520699071607,1.074925362005843,-0.8204893616518428,-0.025644627118881123,0.044772219394071354
772,-0.9875643279728644,0.1225020696952393,-0.6267435013242973,-0.5271753776682446,0.10895580910453165,-0.31513767415241395
2579,0.7937654815938939,0.2111378118408589,-0.4032502414927418,-0.25790834659462336,0.005604700834337055,0.17951103415658515
582,-1.039931582068511,0.9512881248540519,-0.37694273554536845,-0.35107268086175053,-0.08862108296180579,0.04438080847014252
1006,-0.9633027819337061,0.3630655605761053,-0.31136927002982046,-0.357135059440123,-0.29757209053096545,-0.3186488368308696
2368,-1.1860541644926745,0.24531443057773283,-0.3710909913839021,-0.22458505481127972,-0.025668162612478233,-0.011564365632524097
2852,2.8726692415317943,0.9163475574084458,0.1505613455818773,0.1636806664405031,0.5589639590881957,0.10427448981586407
3306,-1.0006603995314711,-0.6708090883413955,-0.35247327591794825,-0.302102153949002,0.010842327604556418,-0.1808949929531834
2056,-1.149065704075051,0.19560327356708718,-0.6977519580760388,0.07658748431682495,-0.04798543719574777,0.008932342740134084
4753,-0.9772893091721728,-0.6469020810176882,0.4918425296333361,-0.3639552478400808,-0.15524496657381323,0.569271082783154
137,0.9557935349959793,-0.9693580128742827,2.263670853020491,-0.029639452509949277,0.9826076756516912,-0.09150655964510207
258,0.7848436815185909,0.2033428035809613,-0.3258384565150655,-0.24609469437620335,0.41164559555462865,0.06363838808222363
1481,-1.1471441433678478,-0.7505554123244338,-0.29356336262140564,-0.0880318928366148,-0.08284292035002964,-0.2938479258234174
4337,-1.118767140992822,-0.6718283302128547,-0.2455050910210587,-0.21119227007589741,-0.10611149875701854,-0.18407377985925313
3047,-1.0542737831042546,0.9868958619396337,-0.6341081912728087,-0.20400204820773973,-0.1134741284852645,-0.43293916233377483
4174,0.8758111605925869,-0.16934463467054633,-0.2740155087723261,-0.6021354718133916,-0.2883841168190928,-0.20392274615406134
1238,-1.024751603290022,-0.5502345399944941,-0.016226961298109223,-0.3606690757930586,-0.004678455726877735,-0.14435119378712352
3956,0.8312275887106326,0.08391052419841796,-0.6650712876256855,-0.2356148779412938,-0.24931858963212108,0.20513642616680275
200,-1.024751603290022,-0.5818725434745836,-0.2326420350385106,-0.3602785437999835,-0.15218728117477262,-0.18407377985925313
1739,-1.0716039179718888,-0.6725950865213353,-0.40418113643340975,-0.29565131882981244,0.6510605560660271,0.7322320488687515
4257,-0.9517199902331527,0.13782887048137749,-0.27662236891107417,-0.5260749139420929,-0.16282809769144782,0.5239991008565387
1616,0.652620284056307,0.17288727180404245,0.033106210835092374,0.04133464272833497,-0.021970378232770232,-0.48497712300543033
1310,0.9999000042004442,1.7102010944586343,1.466730439802285,-0.5733263666727507,-0.006530809108607073,0.2792298803651464
3328,2.520528916291794,0.009634988086654087,-0.29394901295749915,-0.18356288372232546,-0.16930575953259283,-0.20142388215930082
3456,2.636359024961912,-0.011717780059988062,-0.35027841937989374,-0.9799715893910252,-0.5101625479167454,0.9647408267371118
76,-0.9768602939940535,-0.6708090883413955,-0.21367898540349925,-0.302102153949002,-0.25763965421746826,-0.214387803493808
103,-1.0268019087886684,-0.656908302021799,-0.24209152044753351,-0.298323775852842,0.020115299970949553,-0.29105918028268146
4767,-1.0877250795904334,-0.06243922455936811,-0.25605866288647744,-0.19040896082475875,-0.8077446323614669,-0.28460302141010047
2696,-1.1339471197713114,0.17290589256028524,-0.2505053915287959,-0.1125716465908757,-0.2284662605853768,0.04377375670793044
4267,-1.1236926951704798,-0.8050013793481027,-0.2517704723129925,-0.10602988522276659,-0.02665828568440906,-0.24303658347307497
2,2.674502071428842,0.37901038564825595,0.7347808396828192,0.12284620335268458,1.017214891888365,0.09668935545704282
1447,2.77137131755832,0.17763205139290963,-0.4176117382231213,0.13002792892125126,-0.08360145187284909,0.13615146393359095
2859,-1.0283286669872616,1.1901768516203997,-0.19733705751065586,-0.29436372781723336,-0.20890934182497858,0.21871199892770118
2045,-1.1662236268588069,0.35212209817506623,-0.6298692263156169,-0.23284959964943067,0.5069585511275911,0.3566117035521966
4641,-1.005020281910356,0.24152957099827338,-0.21912400784916286,-0.2978017671138261,-0.2772614076305951,-0.32569913670995815
2539,-1.1655327960167288,-0.7394366166443875,0.5050573924902023,-0.2105200364469414,-0.10049716993152784,0.8251937398123467
2821,-0.9189653861279385,-0.047522794051406525,-0.3409271006592029,-0.5893262541475442,-0.19872690964259995,-0.2928872254666551
1110,-1.0536775125217464,0.974812395846115,-0.3286508529141927,-0.35347885392490075,0.03811596698568466,0.046211467347426254
1657,4.028605110047607,0.17081441905123015,2.21117400519248,6.125815844799253,0.06647245287352027,0.39046790820014815
3159,0.7025420466956842,0.22266960170447614,-0.3700126730289148,0.06667691437189721,-0.2553155492863486,0.4504192136047014
4694,-1.0524942877936423,-0.3454134961756075,-0.19463102672579008,-0.35726653618606385,0.4653589996309185,0.06363624972515583
4502,-1.0023015340100467,-0.7277744730969173,-0.22640269102815652,-0.29817102516278104,-0.3718061565464563,0.29511140684460335
4057,4.19770876198292,-0.0091623263159362,1.8443081897966287,6.820276457229866,0.11642317452943376,0.21003765911457029
3252,-1.0128963647822267,1.2288869634536301,-0.2945673682754603,-0.2928962910107691,0.06771419867751313,0.1350002630374339
2979,-1.0521287725246797,0.21075888867547032,-0.3553678422405109,-0.29745422648949255,-0.018312752901618705,0.11661966289507944
2248,-0.9525552441641542,0.1332322243681914,-0.10771279200268341,-0.5266716807297054,-0.15671259727163375,0.01576415872268826
4044,3.078743014121065,1.5046423303621792,3.054503544014025,0.2686567314939714,0.9440298490930317,-0.0698072991657071
1224,2.380689820131483,-0.23320778048165583,0.42356574877279013,-1.0445598813840258,-0.49472841648195315,-0.1622009793162651
4340,-1.052076337275323,0.9466994114793092,-0.25628010575649857,-0.3519669097933648,-0.25121164840203064,-0.29477806131319106
2611,0.6982589233722508,0.055572450303387345,0.037226677051713335,-0.24374803967509837,-0.13803104080603987,-0.34743941743433143
2311,-1.052076337275323,0.9466994114793092,-0.37733326753844354,-0.3519669097933648,-0.2496942286907993,-0.29477806131319106
4941,-1.1078923121866084,-0.6418953456184693,0.0508349827017148,-0.2985419420714714,0.6532166899863856,0.1362346029387825
192,0.8057019377821547,0.20987737889615266,-0.3217585580893952,0.1593772384086646,-0.11630883439976636,0.07747959471159434
1545,-1.0844438335004571,-0.6461103596191037,-0.23941740716143392,-0.2985419420714714,0.6401519941768135,0.18841975127103544
2796,-1.0489262896532159,-0.8522611192116258,-0.23082530072375698,-0.15853566699405933,-0.24197763689984572,0.6448880133091178
1440,-0.9806767797272178,0.22861474855191816,-0.2697214176758323,-0.5941486579049401,0.4175758929318285,-0.21620265249599613
3913,0.8153318929320712,0.06000587140095681,-0.2542299355694487,0.059853749445862865,-0.10889557335603059,0.24661599100463316
4799,-1.0036969635730066,-0.6722562129306073,-0.18063982422499864,-0.2979762352285084,-0.26806216498846525,0.17577799404364775
2119,0.8592901349910942,0.06576214064674908,-0.41219826819955385,-0.5495198528514071,0.07728554534450416,0.058983098632631195
3228,2.0267510782682554,1.2969385865388388,1.6460930174904473,-1.1083945360631482,-0.13429176840723409,-0.09453240479333264
1732,-0.9752049806217691,-0.6257620894042459,-0.20057483007654683,-0.3067638909973196,-0.5855608754800669,0.07123955448438886
1935,-0.9916923019754404,-0.6713179503533837,-0.22518564564603108,-0.29782007891430284,-0.24517875427784055,0.15679056512411343
1991,0.9439565848221301,-0.03262418652964644,-0.27298410320624705,-0.5954102491768886,-0.4280005071170932,0.23154397197651164
3332,-1.1202074025946138,0.9030344372770951,-0.33210024504126606,-0.042412787318046576,-0.08778783568720483,-0.0019450209382088832
3782,-1.0783063236169903,-0.6240582104898605,-0.24354009720866662,-0.37425230435552964,-0.11283186057328716,-0.010417219745872024
1600,-0.9768602939940535,-0.6391710848613061,-0.24889967236665955,-0.302102153949002,-0.2539661005858783,-0.1746652174216785
287,-1.185161776848359,-0.6875292703259,-0.21269258570118416,-0.22532218694564904,-0.03224075492744768,0.1769963947489702
4401,2.5459636515158777,0.08235859553675633,0.480945454669479,-0.17823179023647912,-0.3101509757679701,0.055250882603203114
4292,-1.1192461823887039,-0.056376690595889914,-0.6494105846730198,-0.23389150534120143,-0.264706235485727,0.12559174503342482
2864,-1.1292444018020091,-0.8269367031596666,0.4339486263458132,-0.20976711334512335,0.552889909646488,0.6115850658737554
880,0.8734688238486319,0.07572096934533595,-0.35066824402182956,-0.3117517432865556,0.7919518111390628,0.6094065538603144
3041,-0.9390031913184422,0.03650297047657304,-0.291061686217194,-0.5393730740759374,0.0339039307399028,-0.17236090702856383
787,-1.0026881809244197,-0.06509652224376529,-0.6286367198377213,-0.5898535475598464,-0.19932383708302123,0.013531574565326072
3527,3.431049063313829,-0.6132632916141832,2.1425600728223966,4.375290397983609,-0.3124205707457751,0.46824353428837845
2967,3.7249127032488145,0.2131776154096976,2.4435700552572324,5.409804172796541,0.049362720867930775,0.06508026786933994
3043,0.8705194357517841,-0.9918855072008825,1.2723308061723615,-0.399086150109412,-0.12209410846308195,0.22126061806388614
823,0.892904486929207,0.7524784148253858,2.045794676773614,0.20863737045912073,0.6096853426059373,0.019189032877822847
334,0.8550944184904306,0.2808115761119519,-0.7000823729622819,0.07141970882017307,0.009620824113207669,0.22315818709841287
680,-1.1050536876601247,0.22053938115890598,-0.25996993053626494,0.07139012288107416,-0.253895152399769,0.05984658779107664
2767,0.7967925505096755,0.7490938989977147,0.5221972537947678,-0.19629601298223964,-0.47694731360225934,-0.6889081426219871
4157,-1.1198498427164072,0.2712933871968444,-0.5718234569049095,-0.21067026133688163,-0.07336416224882153,-0.1563628290715936
321,-1.1339461613990296,1.1363151237798523,-0.32160967837559723,0.1490044173974578,-0.07463365182000758,0.15954508180117094
3901,-1.115239583497031,-0.9151242742196055,-0.33793719436969666,-0.19169734004601477,-0.2562155044254824,0.0257502832255237
1306,0.7976913186683475,0.20590583580057337,-0.6192585684355933,0.056468070580762676,-0.2374889897161522,-0.16959772894354305
3205,-1.0536775125217464,1.05814358495133,-0.32826032092111757,-0.3530883219318256,-0.1638231154447705,-0.05815203456911317
555,-1.1690522892579267,-0.7674825265064487,-0.30271435130615904,-0.11285927965102198,-0.11642367896175602,0.8262217966412778
177,-1.038748357340407,-0.5439828365854166,-0.3647571351250608,-0.35638700075835955,-0.24355568450742762,0.04492090259458252
4150,-1.068961034123599,0.026877992056677343,-0.6022991129396696,-0.238017424061695,-0.13559212708944948,-0.15224634072629667
1960,-0.9621195572056028,-0.6835889165994551,-0.1997596940482742,-0.35726653618606385,0.4631810875377938,-0.329472439343355
2156,-1.076119453278712,1.2016920088827703,-0.6257166071698187,-0.352364942818327,-0.5555192033124123,0.19828246300314464
1617,2.462414719645513,0.5082505922052598,-0.26590146232014383,0.12375156193910841,-0.6470493578368711,0.9426501970090011
1946,0.8600574288243383,1.4663532168894535,0.8391793832235463,-0.30096373932267173,-0.14168763706932572,0.16717418647305135
1480,-1.110812850538063,0.9003718855432887,-0.3258889770557748,-0.05911709806150955,-0.07107706536314973,0.1649642685410355
1766,-1.0686547313708046,0.03824825185318513,-0.6689389027949376,-0.5284722545344543,1.763382563040465,0.7840734484956925
2520,-1.1107915906427641,0.04306202605912877,-0.5791827609864818,2.316600116029864,-0.24350390274674755,0.12407579161776089
3807,0.8603317251146728,0.957032012634812,1.654993167646286,-0.4200718368390921,-0.009256292951768963,0.23028532948847114
946,-0.9987024988493397,-0.6445168701604611,-0.2763556421325809,-0.2990901463350823,-0.14375097602504475,0.1852046174833775
4169,-1.0524942877936423,-0.5564993309319165,-0.19502155871886523,-0.357657068179139,-0.029091249321077393,0.060457462819086136
4785,-1.055846375121874,1.2273025419284704,-0.44598557794980626,-0.298489646537727,0.6986594547725906,-0.08720726202636503
2588,-1.1150592661822558,0.6455532488147409,-0.2533897302300574,-0.157669103681863,-0.2202920849197544,0.21251147220713842
4455,0.8667144640145791,-0.06290693162878268,-0.3056528897304378,-0.6124174117628802,-0.09971297060638196,-0.3649585241742164
3731,0.7399869248128798,0.13168470274350336,-0.4058770092898296,-0.5961336282903872,-0.14723848162485362,-0.5259386498265239
1904,0.8999023643511376,-0.04672395254194556,-0.35507504972706316,-0.5439590819624102,0.10455306321622285,-0.17188586257368008
1344,-1.038748357340407,-0.6638528029399425,-0.36436660313198566,-0.35326200183783096,-0.185902575842509,0.18757756815745966
3586,-1.0762199762832303,0.9495337149076322,-0.2161249322957793,-0.352364942818327,0.04290637706564325,0.16158535490103446
1425,-1.0283495221247216,0.8558193450643661,-0.3235165145945331,-0.2740524528339214,-0.2002315680052468,-0.36297072341732134
1572,-1.0133572299823568,-0.09254523376470605,-0.2471068745537167,-0.5868637116507619,0.01317494146030476,0.033577629250912726
2724,2.2507197897639113,-0.07068568960608011,0.4353640398852704,-1.034001329730573,-0.7586246176554376,-0.5130094023816032
2440,-1.1158339421362837,-0.8533927435108422,-0.3992920269307389,-0.16357626068824369,-0.05883049812548808,-0.18222053671713692
1765,3.1861159588288945,0.37992696737755344,2.422171976063789,0.4911227794245998,-0.03441579306082804,-0.4685703545327966
3553,2.6943152497564795,-0.7307958762244386,2.790935860855643,1.6609687851871067,-0.9050849449420689,-0.0027184723758401793
3598,-1.0506612856697521,0.35109533240950225,-0.36129935107121847,-0.0016722893590273159,-0.23849340137659233,-0.2140466711003435
721,2.229948294110517,0.7218803467120924,2.0911477917127836,0.18713835224867892,-1.2503099246932927,-0.5764780391773239
4815,4.001511766024488,0.39113691510698895,2.47601478580934,6.287696746141708,-0.3408215531692533,-0.1157067997013191
367,-1.024751603290022,-0.5818725434745836,-0.35369519682045547,-0.3602785437999835,-0.15066986146354125,-0.18407377985925313
4163,-1.148520873193133,-0.6902193723321813,0.15516446933005715,-0.36268769300510306,0.5869165132933493,0.6291353350660754
2888,-1.1078423327850881,-0.7000997851660087,0.6185745551597372,-0.210754412125811,-0.18592263458240246,0.04607746652713003
989,-1.0561350949084023,-0.6322981370124833,-0.21586557273165022,-0.20857079445505283,-0.22955567427334225,-0.3310208564441793
566,-1.0369875685407774,1.2747272832084666,-0.28638994081527264,-0.3554063207120698,-0.146903543594034,0.0826516542633692
1065,0.8492879356347846,0.1116914160443209,1.6554063675338713,-0.47613149582168246,-0.08937152666691109,-0.1439348049460545
711,-1.0256357573062767,1.211805752721072,-0.660448475659469,-0.2937980209742704,0.04991355136910605,0.24840874537782048
593,-1.153874335582908,0.4380216585899946,-0.029291384755002633,0.12373618429675554,0.495804794931925,0.4198145268258689
1718,-1.1862250531650764,1.0494602440153435,-0.2979039089152217,-0.13074028446137873,0.010143652939459789,-0.09863061854843028
3330,-1.1073727676851577,0.24602387619049637,-0.41824114268432255,-0.23201558053869062,0.6240142654594557,-0.02612404305272371
1720,4.753353380417021,0.004880538433992959,-0.5387499490591579,4.861591673952602,0.23264447455636492,0.26873723503229846
841,-1.0853498484251245,-0.6462711347241725,-0.3554987218091589,-0.2996558531780453,0.6364787325687673,0.0646402607765314
726,-1.0489747945524444,-0.6226604927742373,0.49169702329555115,-0.36111075327067654,-0.01164732057961785,0.059429405990155004
2363,-1.1727965656379902,1.0589153572781276,-0.44377543230614497,0.012033317708087342,0.40324173616915526,0.07883305399999152
387,-0.9124674591100043,1.030915358295212,0.05568696802241194,-0.29491193208084415,-0.118080555945838,-0.3606837007582984
3592,-1.0465938081453074,-0.55549821058878,-0.31913033503639177,-0.34871268884229634,-0.17817770207269587,0.6281679885386157
3058,-1.022990814490392,1.2744199978512585,-0.2851178828664372,-0.35610032954574533,-0.14768460758018423,-0.09798935369166775
4653,-1.129830696186669,-0.8539016055228303,-0.28255156136312837,-0.1615217083815016,-0.06034791783671948,-0.0006800910020089829
2379,4.279460790559162,0.011315877746339055,1.9431139235034272,5.844058689970119,1.2605034998169486,0.04503788379736904
1267,3.6365084153961638,0.10958043584116345,2.2115406622876357,5.4846418059613695,-0.5664165825164347,-0.13273249705680898
4153,2.5072892178475286,0.4497130767023676,1.293196861946986,0.12527225461046287,0.2066450676970981,0.13390545668934362
928,-1.0116512547419318,-0.6708090883413955,-0.23142011413600336,-0.302102153949002,0.009324907893325044,-0.1699041377427226
2769,0.7454849749622986,0.18885713513812755,-0.28342126689344677,-0.3228985162164992,-0.060939699884908965,0.07034726717524864
143,0.795604978713794,0.47110978395791203,0.7319140000475658,2.4763937232822535,-1.1566988230953572,-0.215577757565496
4644,0.8024001585187356,0.28157138880293436,-0.6068090379202178,1.2594305964536476,0.6510987135937942,-0.2938066588672366
3265,-1.0920522540702258,-0.6311854120070686,-0.31591084436636085,-0.36455148244024216,0.3824203156567327,0.0620465764391201
1811,0.8313066069034071,0.7996880578328871,-0.39798254781413356,-0.2512704581060907,0.16196220166005995,0.09693573309393205
4625,0.7869643148641529,0.08345030269715835,-0.28512935044006477,-0.3168104519151998,0.017957058599003158,-0.20074395924799163
629,-1.1583251072694056,-0.746514411288007,-0.3667849086616295,-0.21847721633007589,0.4378872402524691,-0.1711365684545916
2322,2.794090673904749,0.2517839865727906,1.633064320138198,-0.15391903432639703,0.9696437246401018,-0.14719805377431885
3008,-1.0536775125217464,0.9945362889315716,-0.36709082418281264,-0.35347885392490075,-0.005712172997258477,-0.12014072953177252
216,-1.038748357340407,-0.5363337536748976,0.12770601373573987,-0.35539970197767196,-0.13772333546555823,0.8526030888202626
1872,-1.028403084035092,-0.6454358757987283,-0.19340910582328283,-0.2990901463350823,-6.623428465713326e-05,0.052288151940528264
1315,0.6460926544761861,0.2602838899706112,-0.303579199444258,-0.32591052383041885,-0.5941540345587033,-0.1960258529545418
1716,0.6692914073309321,0.47940428959845144,-0.30288280247254346,0.21306662965859186,-0.5841436470580319,0.08527358327145942
4065,-1.119950365720926,1.0533014375217948,-0.25808122343444134,-0.11280698411727759,-0.10160882516243,-0.09798935369166775
3045,-0.9772893091721728,-0.6469020810176882,0.4906742350774489,-0.3639552478400808,-0.15524496657381323,-0.24766386559150344
1275,0.818207418688373,0.8061708818170958,0.543817849430991,-0.13854619780745134,0.049015470317021526,-0.016849922732416405
2242,-1.0762199762832303,0.29365745267867166,-0.1970966300924533,-0.355630616340474,-0.17025373638817928,0.16497323741408834
4856,-0.7274078852519757,-0.6469020810176882,2.5172588151097237,-0.3607202212776014,-0.15451131282812589,-0.33367928307835587
4845,-1.0521496276621396,0.6246642237340612,-0.3622893432646483,-0.1798453811295396,-0.0967455912145275,-0.32353650260851546
895,-1.028403084035092,-0.6137978723186388,-0.3058414639797633,-0.2990901463350823,0.003607319346932809,0.014799066819337374
2626,-1.141084050166307,0.9179742725293782,-0.31168678843664965,-0.0784991448689507,-0.11221236390956729,0.5174649980833539
4586,-1.1327638950432073,-0.766544263929225,-0.24638661697681893,-0.11664623119406071,-0.10611149875701854,-0.0042489192734123495
2651,0.7521173275295505,0.8569763027293167,1.7528700587463175,0.2096526089079846,-0.09081677160202137,-0.5895147356953803
1995,-1.1362204650344547,-0.813025250602391,0.4339486263458132,-0.2809179816974569,-0.04896102486995705,-0.289902616350134
952,3.8776104444696498,0.23393130940605672,2.378194724565939,4.649213908568678,0.3134255369920827,0.053446568968550275
630,0.7928594666692265,0.08724953531380283,-0.2699027217744976,-0.25902225770119724,-0.02871757209251501,0.08915613482468995
4420,-1.1902359386861914,-0.5981761359352051,-0.07264040996214259,-0.33333374493296275,1.2187794417867157,0.19352497621056655
917,-1.0023853527402726,0.3425725120504388,-0.3323062845187448,-0.37522043660800597,-0.056894684416969446,-0.3271474587643635
2573,0.7590307039631707,0.12905504790690261,-0.372997605318954,-0.5525318604653268,-0.5075580299414839,-0.16716775628023026
2540,-1.068961034123599,0.06006199400432283,-0.6022991129396696,0.06538827935806975,-0.25287663556975826,-0.15542512763236635
324,-1.051940341790486,0.031078293322244606,-0.590584549918306,-0.6007829126812715,-0.09151938071699134,0.09864907847458065
1705,-1.029004543757696,0.8748143795032666,-0.28667125134526583,-0.2817261974961587,-0.11418510296343734,-0.43327516735569477
2308,-1.1636764789106746,1.1812446291571912,-0.23519987183117633,-0.33216753829264434,0.9663944514110324,-0.21901554972659434
1943,2.1660932299539195,0.08455893426517613,0.18650961026411964,-0.9382199295608846,1.500845391678504,-0.3948544707856775
271,-1.0066008384119582,-0.7243589792367415,-0.2492572447007975,-0.3059975205150793,-0.05215794952494668,-0.2834558755234483
1723,2.604298125541558,0.07417537578879328,1.7297583884468746,0.261811204479436,-0.6989584431058264,0.022685848584818685
3276,-1.0982838204393346,0.3703618817215842,-0.30743042425800854,0.0028516623864284704,-0.011312883058939677,-0.3145480253804919
2150,0.9467227102083063,-0.123570665439068,-0.6080897011365963,-0.5706145031263954,-0.2777796128363489,-0.22723998300746726
4231,-1.028453834010126,0.5399655306121505,-0.28165703184526,-0.006334026407344808,0.01821088896140976,-0.1339727245537479
3200,-0.9808088024133711,-0.6591074886535722,0.10975315572546135,-0.35726653618606385,-0.21504369440921298,-0.26575526733435817
2016,-1.024751603290022,-0.5818725434745836,-0.35369519682045547,-0.3602785437999835,-0.15066986146354125,-0.18407377985925313
3853,0.7779846103920967,0.8583252696434409,0.8720350787204539,0.16738954384366306,-1.1165749511861676,-0.18942002444099137
804,-1.1994711226402133,0.9215122195327783,-0.25988474842314485,-0.2746181596768844,0.6034925118914822,-0.053969236611667935
4526,-1.0030018032512504,-0.656908302021799,-0.2243503917150295,-0.298323775852842,-0.2468492621398438,-0.3245519908233061
1064,-1.2456866036248897,0.1803199768167536,-0.6028412824327626,0.05067174479404665,-0.061546359838532474,0.6173677267472153
1609,2.683653539547421,0.817282360069249,0.4267630365279733,0.06643645005954306,0.01716751758149445,0.04140138412787555
4672,-1.0653927706466209,0.2365070283835657,-0.6131146727814546,-0.3039934519520414,-0.23644854138721358,-0.033405663145306574
4002,-1.050893112547219,-0.5363337536748976,-0.278534128313201,-0.35650016570382353,-0.13772333546555823,-0.25451538111662125
